index,message,label,issue_type,details,normalized_message
11528,अपने WEREAND के सप्ताहांत की उड़ान और होटल में Parthass & होटल + पाउंड की गारंटी! पाठ: N: 69101. www.tfff.com.com,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,wereand        parthass        n 69101 wwwtfffcomcom
11634,Akshay Kumar ki latest film Laxmii dekhiye Disney+ Hotstar VIP par. Vi ke naye 401 recharge pe paiye 1yr Disney+ Hotstar VIP & 100GB data (3GB/day +16GB) + Unlimited Calls; 28days. Click bit.ly/ViHotstar1,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,akshay kumar ki latest film laxmii dekhiye disney hotstar vip par vi ke naye 401 recharge pe paiye 1yr disney hotstar vip  100gb data 3gbday 16gb  unlimited calls 28days click bitlyvihotstar1
11654,"Ihr Konto wurde mit 500 FREE Textnachrichten gutgeschrieben. Um zu aktivieren, nur txt das Wort: CREDIT zu Nr: 804888 T&Cs www.80488.biz",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,ihr konto wurde mit 500 free textnachrichten gutgeschrieben um zu aktivieren nur txt das wort credit zu nr 804888 tcs www80488biz
11771,Entrée 1ère semaine gratuite 2 TEXTPOD 4 une chance 2 gagner 40 Go iPod ou £250 cash chaque wk. Txt VPOD à 81303 Ts&Cs www.textpod.net custcare 08712405020.,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,entre 1re semaine gratuite 2 textpod 4 une chance 2 gagner 40 go ipod ou 250 cash chaque wk txt vpod  81303 tscs wwwtextpodnet custcare 08712405020
11888,"अमरीका हर सप्ताह 8766 www.com.com, 1W.com सप्ताह, 1W. 150phrhhhermermermenmmmenmermenmion हर सप्ताह शुरू कर सकते हैं",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,8766 wwwcomcom 1wcom  1w 150phrhhhermermermenmmmenmermenmion
11915,Rs.250 credited as FREE UNLIMITED Cash Points in your account to shop at UNLIMITED Fashion Store. Valid till 18th Apr 2021. Click bit.ly/3mGelS6 for TnC,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,rs250 credited as free unlimited cash points in your account to shop at unlimited fashion store valid till 18th apr 2021 click bitly3mgels6 for tnc
11978,megpickard Do you think it ll ever extend to flickr,0,suspicious_non_sms_or_noisy_label,social_media_lingo,megpickard do you think it ll ever extend to flickr
11991,"Wednesday Bonus@JioMart,Bangalore!Onion Rs 28/Kg,Cucumber Rs 14/Kg,Water Melon Kiran Rs 15/Kg,Also at SMART &SMART Point store bit.ly/2Wmh3ng 29Sep,TC",1,suspicious_non_sms_or_noisy_label,twitter_handle; shortened_url_web_link,wednesday bonusjiomartbangaloreonion rs 28kgcucumber rs 14kgwater melon kiran rs 15kgalso at smart smart point store bitly2wmh3ng 29septc
12099,"Winter Super Savings @SMART Point Store,B2G1 Chings Soup 37g Onw(Sel Var),Rs 45 OFF Dove Soap 125g X3,Super Sarvaottam Oil 1l Rs 139,Click bit.ly/2PtHXD7 T&C",1,suspicious_non_sms_or_noisy_label,twitter_handle; shortened_url_web_link,winter super savings smart point storeb2g1 chings soup 37g onwsel varrs 45 off dove soap 125g x3super sarvaottam oil 1l rs 139click bitly2pthxd7 tc
12115,"(Alert) Your Rbc Royal Bank has been suspended. To unlock your account, click here: http://reac.mobi/@mobile",1,suspicious_non_sms_or_noisy_label,twitter_handle; shortened_url_web_link,alert your rbc royal bank has been suspended to unlock your account click here httpreacmobimobile
12144,मेरा बुरा चरित्र बताओ जो uddlk में. मैं करने की कोशिश करेंगे &gt;#gt; मैं अपने नए साल प्रस्ताव को 2 जोड़ता हूँ. जवाब के लिए प्रतीक्षा करें.,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,uddlk       gtgt       2
12443,"As part of Special Campaign 3.0, CERT-In GOI advises you to keep your digital devices bot free. Get bot removal tool at https://www.csk.gov.in",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,as part of special campaign 30 certin goi advises you to keep your digital devices bot free get bot removal tool at httpswwwcskgovin
12634,"Buy 2 & Get 1 FREE On EVERYTHING. Extra 10% discount, if Vaccinated bit.ly/2Um09nj @ UNLIMITED FASHION STORES. Watch collection : bit.ly/36MqbmD TnC",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,buy 2  get 1 free on everything extra 10 discount if vaccinated bitly2um09nj  unlimited fashion stores watch collection  bitly36mqbmd tnc
12655,हाय... मेरी सगाई मानक पर ठीक किया गया है;#gt; अगले महीने के वे. मैं जानता हूँ कि यह वास्तव में चौंका देनेवाली blankam.... हम्म Merkakakam...,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,gt              blankam  merkakakam
12846,"Hi! Thank you for being with Vi-India's FASTEST 4G, Ookla-verified. We'd love to improve ourselves! Click http://bit.ly/3uU8D31 to share your feedback.",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,hi thank you for being with viindias fastest 4g ooklaverified wed love to improve ourselves click httpbitly3uu8d31 to share your feedback
12937,my new Lotuspad yoga mat just arrived it s sooo pretty should I take the day off and just enjoy it,1,suspicious_non_sms_or_noisy_label,conversational_mislabeled_as_spam (yoga),my new lotuspad yoga mat just arrived it s sooo pretty should i take the day off and just enjoy it
13299,Cashbin.co.uk (Get viel Bargeld an diesem Wochenende!) www.cashbin.co.uk Liebe Willkommen am Wochenende Wir haben unsere größte und beste EVER Bargeld verschenken!! Diese..,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,cashbincouk get viel bargeld an diesem wochenende wwwcashbincouk liebe willkommen am wochenende wir haben unsere grte und beste ever bargeld verschenken diese
13327,My first pics from TARcon The Amazing Race Finale Party http www flickr com photos tporter sets,1,suspicious_non_sms_or_noisy_label,social_media_lingo,my first pics from tarcon the amazing race finale party http www flickr com photos tporter sets
13362,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,free for 1st week no1 nokia tone 4 ur mob every week just txt nokia to 8007 get txting and tell ur mates wwwgetzedcouk
13598,"INFORMATIONS URGENTES ET IMPORTANTES POUR L'UTILISATEUR D'O2. AUJOURD'HUI, C'EST VOTRE JOUR LUTTE! 2 RENDEZ-VOUS POURQUOI CONNEXION À HTTP://WWW.URAWINNER.COM Y A-T-IL UNE SURPRISE FANTASTIQUE?",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,informations urgentes et importantes pour lutilisateur do2 aujourdhui cest votre jour lutte 2 rendezvous pourquoi connexion  httpwwwurawinnercom y atil une surprise fantastique
13695,EVERYTHING under Rs.599! A style binge on a budget with FREE SHIPPING*. Shop your faves at the AJIOMANIA sale today! HURRY https://bit.ly/3ywrVwt,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,everything under rs599 a style binge on a budget with free shipping shop your faves at the ajiomania sale today hurry httpsbitly3ywrvwt
13796,Should Isabellafiles be Tinkerbell or Snow White for Halloween I m leaving the power to the Tweeples,1,suspicious_non_sms_or_noisy_label,social_media_lingo,should isabellafiles be tinkerbell or snow white for halloween i m leaving the power to the tweeples
13858,"5 postpaid connections @ just Rs260/line! 300GB data, UL Calls, 3000SMS, Disney+ Hotstar Mobile, Amazon Prime, Zee5 + Voot Select + Hungama + Aaj Tak + Sun NXT on Vi Movies & TV VIP. All this @ just Rs1299/mnth for 5 connections on single bill in Vi Family 1299 postpaid. To buy now, click https://bit.ly/3iQMXke",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,5 postpaid connections  just rs260line 300gb data ul calls 3000sms disney hotstar mobile amazon prime zee5  voot select  hungama  aaj tak  sun nxt on vi movies  tv vip all this  just rs1299mnth for 5 connections on single bill in vi family 1299 postpaid to buy now click httpsbitly3iqmxke
13897,"goldviking (29/M) lädt Sie ein, sein Freund zu sein. Antworten Sie YES-762 oder NO-762 Sehen Sie ihn: www.SMS.ac/u/goldviking STOP? Senden Sie STOP FRND an 62468",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,goldviking 29m ldt sie ein sein freund zu sein antworten sie yes762 oder no762 sehen sie ihn wwwsmsacugoldviking stop senden sie stop frnd an 62468
13973,SMS DIENSTLEISTUNGEN Für Ihre inklusiven Text Credits pls gotto www.comuk.net login 3qxj9 abmelden mit STOP keine zusätzliche Hilfe 08702840625 comuk.220cm2 9AE,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,sms dienstleistungen fr ihre inklusiven text credits pls gotto wwwcomuknet login 3qxj9 abmelden mit stop keine zustzliche hilfe 08702840625 comuk220cm2 9ae
13990,Herzlichen Glückwunsch ur entweder eine Reihe von CDs von Virgin Records oder ein Mystery Gift GARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm ca. 3mins,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,herzlichen glckwunsch ur entweder eine reihe von cds von virgin records oder ein mystery gift garanteed call 09061104283 tscs wwwsmsconet 150pm ca 3mins
14008,"Urgent Message for CIBC Account Holder, Kindly  Login to our secure server to check your information�http://2cibc.mobileupdate.gram pianostudio.com/cibcfullz/Internet Support",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,urgent message for cibc account holder kindly  login to our secure server to check your informationhttp2cibcmobileupdategram pianostudiocomcibcfullzinternet support
14086,"We have received a request from you for purchasing Paytm Payments Bank FASTag. Total amount to be paid is Rs 250/- (Tag Cost Rs. 100 Security Deposit Rs. 0, Threshold -Rs. 150). In case of any queries, please contact us at https://m.paytm.me/fastag-help",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,we have received a request from you for purchasing paytm payments bank fastag total amount to be paid is rs 250 tag cost rs 100 security deposit rs 0 threshold rs 150 in case of any queries please contact us at httpsmpaytmmefastaghelp
14215,STAR BAZAAR WISHES YOU A HAPPY DASARA!!! Coconut@18/Pc Banana@29/Kg Gifting Mahotsava is Live! Gifts starting @ 49! Dry fruits Gift Pack@289 50%OFF-Maiyas Sweet Mysore Pak 200gm SBI OFFER: Credit card: GET 5% CASHBACK on shopping on 2000 Debit card: GET 5% INSTANT DISCOUNT on shopping 3000 T&C,1,suspicious_non_sms_or_noisy_label,twitter_handle,star bazaar wishes you a happy dasara coconut18pc banana29kg gifting mahotsava is live gifts starting  49 dry fruits gift pack289 50offmaiyas sweet mysore pak 200gm sbi offer credit card get 5 cashback on shopping on 2000 debit card get 5 instant discount on shopping 3000 tc
14345,"""Collect 100 points& get 14,500 Pokecoins for Pokemon Gol"""" by clicking this link now�http://goo.gle/xxxx""",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,collect 100 points get 14500 pokecoins for pokemon gol by clicking this link nowhttpgooglexxxx
14383,Trying another video upload to Flickr the last one didn t look too good once up there Was but looked blocky,0,suspicious_non_sms_or_noisy_label,social_media_lingo,trying another video upload to flickr the last one didn t look too good once up there was but looked blocky
14659,Watching Dave the president movie and catching up with my Tweeple how is everyone Anyone want to run errands for me,1,suspicious_non_sms_or_noisy_label,social_media_lingo,watching dave the president movie and catching up with my tweeple how is everyone anyone want to run errands for me
14763,"Last chance to get 500 BONUS POINTS on shopping of Rs.3500 in a bill. Visit Shoppers Stop, Bannerghatta NOW! For details click bit.ly/SSbnpts .T&C",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,last chance to get 500 bonus points on shopping of rs3500 in a bill visit shoppers stop bannerghatta now for details click bitlyssbnpts tc
14795,Made Cadie s Birthday Bike public on flickr http bit ly GR IC,1,suspicious_non_sms_or_noisy_label,social_media_lingo,made cadie s birthday bike public on flickr http bit ly gr ic
15179,"Watch exciting T20 matches everyday, LIVE on Disney+ Hotstar. Get 1 year Disney+ Hotstar mobile subscription with Vi''s 501 / 701 / 901 recharges. For details, click bit.ly/ViHotstar12",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,watch exciting t20 matches everyday live on disney hotstar get 1 year disney hotstar mobile subscription with vis 501  701  901 recharges for details click bitlyvihotstar12
15216,सीडी 4 के एक वर्ष में सीडी 4 पाउंड की एक दुकान के रूप में 500 पाउंड के मूल्य के रूप में दर्ज करें और हमारे 876 www.wdwd.com,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,4      4        500           876 wwwwdwdcom
15355,for the record i DO NOT have the swine flu but thanks for all the concern tweeple just a regular Asian mystery virus,0,suspicious_non_sms_or_noisy_label,social_media_lingo,for the record i do not have the swine flu but thanks for all the concern tweeple just a regular asian mystery virus
15414,Carrefour Fridays month is on!! Crazy deals everyday up to 90% just a click away on the Carrefour app and FREE delivery all month long! Download bit.ly/3nLg5bJ,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,carrefour fridays month is on crazy deals everyday up to 90 just a click away on the carrefour app and free delivery all month long download bitly3nlg5bj
15432,OIIColi भाई &l;#gt; धार्मिक रूप से.,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,oiicoli  lgt
15446,मैं चाहता हूं &lgt;#gt; rs :) क्या आप इसे चाहते हैं?,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,lgtgt rs
15544,"50% Daily Data quota used as on 27-Aug-24 16:52 Hrs. Jio Number : 9019695140 Daily Data quota as per plan : 1.5 GB To know more on how to manage your account through MyJio app, click https://youtu.be/nkg_fLUUxD8 Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,50 daily data quota used as on 27aug24 1652 hrs jio number  9019695140 daily data quota as per plan  15 gb to know more on how to manage your account through myjio app click httpsyoutubenkgfluuxd8 dial 1991 to know your current balance validity plan details and for exciting recharge plans
15617,"SMS SERVICES. pour vos crédits texte inclus, pls goto www.comuk.net login= 3qxj9 désabonnement avec STOP, sans frais supplémentaires. help 08702840625.COMUK. 220-CM2 9AE",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,sms services pour vos crdits texte inclus pls goto wwwcomuknet login 3qxj9 dsabonnement avec stop sans frais supplmentaires help 08702840625comuk 220cm2 9ae
15787,Dannyvlogs No probs dude How you doing,1,suspicious_non_sms_or_noisy_label,conversational_mislabeled_as_spam (Dannyvlogs),dannyvlogs no probs dude how you doing
15953,Welcome your callers with the trending song from the movie 'Pushpa' and bring a smile to their faces! Set this song as your caller tune now! Click http://tiny.jio.com/myjio6 to download MyJio and customize your caller tune in the JioTunes section,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,welcome your callers with the trending song from the movie pushpa and bring a smile to their faces set this song as your caller tune now click httptinyjiocommyjio6 to download myjio and customize your caller tune in the jiotunes section
15971,FREE entry into our å£250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,free entry into our 250 weekly comp just send the word win to 80086 now 18 tc wwwtxttowincouk
16110,Natalie (20/F) vous invite à être son amie. Réponse OUI-165 ou NO-165 Voir elle: www.SMS.ac/u/natalie2k9 STOP? Envoyer STOP FRND au 62468,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,natalie 20f vous invite  tre son amie rponse oui165 ou no165 voir elle wwwsmsacunatalie2k9 stop envoyer stop frnd au 62468
16112,LLI मैं पिछले महीने वाला था. मैं कुछ को छोड़ दिया लेकिन छोड़ दिया (lt;#gt; सिर्फ मामले में. मैं सप्ताह में अधिक जमा कर रहा था वे ब्लॉग पर घोषणा की.,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,lli              ltgt
16207,Thanks everyone for the Birthday wishes it means so much fb,1,suspicious_non_sms_or_noisy_label,conversational_mislabeled_as_spam (Birthday wishes),thanks everyone for the birthday wishes it means so much fb
16234,Fyii मैं तुम्हें Cltt की तरह शुरू करने वाला हूँ;##gt; bc हम इस गंदगी में नहीं कर रहे हैं,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,fyii   cltt      gt bc
16389,NOT CLAIMED your 1-year ZEE5 Premium subscription with your Vi recharge yet? Activate NOW at ZERO COST. Click bit.ly/ViZee5Offer & enter your Vi no. T&C Apply,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,not claimed your 1year zee5 premium subscription with your vi recharge yet activate now at zero cost click bitlyvizee5offer  enter your vi no tc apply
16487,आपके वितरण के लिए CRES सेवा सेवा प्रबंधक www.come.com_BAR_net 3quk9 इससे समाप्त होता है कि कोई अतिरिक्त आरोप बंद करने के लिए 0. 08404062625 कॉमक,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,cres    wwwcomecombarnet 3quk9             0 08404062625
16659,Hier ist Ihr Rabattcode RP176781. Um weitere Nachrichten zu stoppen Antwort stoppen. www.regalportfolio.co.uk. Customer Services 08717205546,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,hier ist ihr rabattcode rp176781 um weitere nachrichten zu stoppen antwort stoppen wwwregalportfoliocouk customer services 08717205546
16980,Hello Your Unlimited pack MRP is expiring on2021-09-03 00:00:00.Now recharge from home with App Click http://bit.ly/GetMVA4,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,hello your unlimited pack mrp is expiring on20210903 000000now recharge from home with app click httpbitlygetmva4
17259,"Mobile Office,  AIRTEL LIVE & MMS settings have been successfully delivered on your phone! Now you can access Airtel Live by long pressing '0' key on Nokia. On other Phones launch Internet Browser and select Airtel Live (or goto http://live.airtelworld.com),  You pay no activation,  rental or browsing charges for Airtel Live. You only pay if you Download Content,  or Send MMS.",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,mobile office  airtel live  mms settings have been successfully delivered on your phone now you can access airtel live by long pressing 0 key on nokia on other phones launch internet browser and select airtel live or goto httpliveairtelworldcom  you pay no activation  rental or browsing charges for airtel live you only pay if you download content  or send mms
17337,von www.Applausstore.com Monatliche Subscription@50p/msg max6/Monat T&CsC web age16 2stop txt stop,1,suspicious_non_sms_or_noisy_label,twitter_handle; shortened_url_web_link,von wwwapplausstorecom monatliche subscription50pmsg max6monat tcsc web age16 2stop txt stop
17411,HMRC GOVUK:0ur records show that your tax refund of �398.90 can now be claime. Please continue via:https://ukhmrc-tax-refund.com�to claim your refund.,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,hmrc govuk0ur records show that your tax refund of 39890 can now be claime please continue viahttpsukhmrctaxrefundcomto claim your refund
17475,India Photo Blog IMG Flickr http goo gl fb HIfJw rain kerala monsoon firstrain,1,suspicious_non_sms_or_noisy_label,social_media_lingo,india photo blog img flickr http goo gl fb hifjw rain kerala monsoon firstrain
17488,When Flickr s down what do you do about your photos http post ly A zP,0,suspicious_non_sms_or_noisy_label,social_media_lingo,when flickr s down what do you do about your photos http post ly a zp
17507,"(Help-Center Canada) You received a Transfer from The Government due to the CoronaVirus pandemic, Click:http://23.254.215.52 to fill out your Application.",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,helpcenter canada you received a transfer from the government due to the coronavirus pandemic clickhttp2325421552 to fill out your application
17521,"Welcome to Vi Karnataka . Stay connected with Vi network while you roam. Enjoy free incoming calls on your Mobile number. Outgoing Calls & data will be charged as per your tariff. However if you are on an Unlimited pack, you also enjoy free outgoing calls as well as Data (as per quota), anywhere in India. Please enable Data Roaming to enjoy our superior Data experience. For free ROAMING PROFILE caller tunes, click bit.ly/ROAMi",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,welcome to vi karnataka  stay connected with vi network while you roam enjoy free incoming calls on your mobile number outgoing calls  data will be charged as per your tariff however if you are on an unlimited pack you also enjoy free outgoing calls as well as data as per quota anywhere in india please enable data roaming to enjoy our superior data experience for free roaming profile caller tunes click bitlyroami
17558,India Photo Blog IMG Flickr http goo gl fb BKff,1,suspicious_non_sms_or_noisy_label,social_media_lingo,india photo blog img flickr http goo gl fb bkff
17894,"U can WIN £100 of Music Geschenkgutscheine jede Woche beginnend JETZT Txt das Wort DRAW zu 87066 TsCs www.Idew.com SkillGame, 1Winaweek, Alter16. 150permessSubscription",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,u can win 100 of music geschenkgutscheine jede woche beginnend jetzt txt das wort draw zu 87066 tscs wwwidewcom skillgame 1winaweek alter16 150permesssubscription
17937,"The summer heat is here ! Get your AC, Air Cooler or Fridge now and pay later at no cost using Federal Bank Debit Card EMI ! Click https://fdrl.in/t/dPmgHO for the latest offers -Federal Bank",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,the summer heat is here  get your ac air cooler or fridge now and pay later at no cost using federal bank debit card emi  click httpsfdrlintdpmgho for the latest offers federal bank
18112,"Mic Drop Offer- only for 24 hours! Wynk Premium now @Rs 299 for 12 months. Get unlimited downloads, Hello Tunes & ad-free music. Get now https://open.wynk.in/PI2-299",1,suspicious_non_sms_or_noisy_label,twitter_handle; shortened_url_web_link,mic drop offer only for 24 hours wynk premium now rs 299 for 12 months get unlimited downloads hello tunes  adfree music get now httpsopenwynkinpi2299
18187,Freier Eintritt in unsere £250 wöchentlich comp senden Sie einfach das Wort ENTER an 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,freier eintritt in unsere 250 wchentlich comp senden sie einfach das wort enter an 84128 now 18 tc wwwtextcompcom cust care 08712405020
18205,"Welcome to the world of Smartphones! To enjoy best quality Voice & high-speed Data on Vi GIGAnet, switch ON Data & VoLTE. Click bit.ly/ViApp21 for Data offers",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,welcome to the world of smartphones to enjoy best quality voice  highspeed data on vi giganet switch on data  volte click bitlyviapp21 for data offers
18385,"Rush! Your favourite Apparel, Fragrance and Footwear at upto 50% OFF only at shoppersstop.com Click bit.ly/SS_Mn use code OC10K get FLAT 10% OFF on Rs2500. T&C",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,rush your favourite apparel fragrance and footwear at upto 50 off only at shoppersstopcom click bitlyssmn use code oc10k get flat 10 off on rs2500 tc
18567,LAST TWO DAYSRs.250 credited as unconditional FREE UNLIMITED Cash Points in your account to shop at UNLIMITED Fashion Store. Hurry!Click bit.ly/3wBGIWk for TnC,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,last two daysrs250 credited as unconditional free unlimited cash points in your account to shop at unlimited fashion store hurryclick bitly3wbgiwk for tnc
18690,एक ग्राम आमतौर पर होता है &gt;#gt; एक आधा आठवाँ स्मार्ट है हालांकि और आप लगभग एक पूरे सेकंड के लिए हो जाता है (l);# wutgt;,0,suspicious_non_sms_or_noisy_label,twitter_hashtag,gtgt                  l wutgt
18797,MandeeYardz tweet the link flickr photos then,1,suspicious_non_sms_or_noisy_label,social_media_lingo,mandeeyardz tweet the link flickr photos then
18846,Dunzo Daily special: Mega Grocery Sale begins! Get up to 20% OFF on fresh groceries delivered home in 35 mins. Click: http://bit.ly/DunzoApp,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,dunzo daily special mega grocery sale begins get up to 20 off on fresh groceries delivered home in 35 mins click httpbitlydunzoapp
18887,Uw ING bankieren app bevat verouderde plugins. klik hieronder om de beveiligde versie te downloaden http://mijn.ing-mobiel.com/update.apk,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,uw ing bankieren app bevat verouderde plugins klik hieronder om de beveiligde versie te downloaden httpmijningmobielcomupdateapk
19032,Uploaded some pics from Berlin and the p pu workshop as well as fireworks last week http www flickr com photos kiyanwang,0,suspicious_non_sms_or_noisy_label,social_media_lingo,uploaded some pics from berlin and the p pu workshop as well as fireworks last week http www flickr com photos kiyanwang
19176,Flickr Photos Are Getting a Massive Overhaul http bit ly abQHZ,1,suspicious_non_sms_or_noisy_label,social_media_lingo,flickr photos are getting a massive overhaul http bit ly abqhz
19256,"""\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""""""""",0,suspicious_non_sms_or_noisy_label,twitter_handle,hellodrivby0quit edrunk sorry iff pthis makes no senrddnot no how  dancce 2 drum n basqihave fun 2nhite x ros xxxxxxx
19569,"URGENT. Informations importantes pour l'utilisateur 02. Aujourd'hui c'est votre jour de chance! 2 découvrez pourquoi, connectez-vous à http://www.urawinner.com il y a une surprise fantastique qui vous attend!",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,urgent informations importantes pour lutilisateur 02 aujourdhui cest votre jour de chance 2 dcouvrez pourquoi connectezvous  httpwwwurawinnercom il y a une surprise fantastique qui vous attend
19681,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,for ur chance to win a 250 cash every wk txt action to 80608 tscs wwwmovietriviatv custcare 08712405022 1x150pwk
19699,"Hallo von Orange. Für 1 Monat kostenlosen Zugang zu Spielen, Nachrichten und Sport, plus 10 kostenlose Texte und 20 Foto-Nachrichten, antworten JA. Es gelten die Bedingungen: www.orange.co.uk/ow",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,hallo von orange fr 1 monat kostenlosen zugang zu spielen nachrichten und sport plus 10 kostenlose texte und 20 fotonachrichten antworten ja es gelten die bedingungen wwworangecoukow
19712,WIN a year supply of CDs 4 a store of ur choice im Wert von £500 & geben Sie unsere £100 Weekly Draw txt MUSIC an 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,win a year supply of cds 4 a store of ur choice im wert von 500  geben sie unsere 100 weekly draw txt music an 87066 tscs wwwldewcomsubs161win150ppmx3
19870,URGENT: IRELAND GOV has issued a payment of 350 � to all residents as part of its promise to battle COVID 19. Tap here to apply: http://url.ie/17j80,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,urgent ireland gov has issued a payment of 350  to all residents as part of its promise to battle covid 19 tap here to apply httpurlie17j80
20005,"सामान्य मूल्य स्थायी है ##gt; / oz, मुझे पता है कि क्या आप चाहते हैं / मैं",0,suspicious_non_sms_or_noisy_label,twitter_hashtag,gt  oz
20035,"Dear Customer, Thank you for the transaction done today at SBI 70555 branch. Plz click on the given link to share your experience. https://crcf.sbi.co.in/ccf/home/GetFeedback?TxnDate=041023&TxnType=001060&JNo=20254308824. The feedback may be provided before 8 am tomorrow. No Personal Information would be captured. SBI",1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,dear customer thank you for the transaction done today at sbi 70555 branch plz click on the given link to share your experience httpscrcfsbicoinccfhomegetfeedbacktxndate041023txntype001060jno20254308824 the feedback may be provided before 8 am tomorrow no personal information would be captured sbi
20136,"यह शांत है, मुझे यह चारों ओर लात बंद करने से पहले पता है (l);##gt; मैं बाहर हो जाएगा और सभी दिन के बारे में",0,suspicious_non_sms_or_noisy_label,twitter_hashtag,lgt
20521,http www flickr com photos randomsurfer iruppu falls photo waterfalls gods must be crazy,0,suspicious_non_sms_or_noisy_label,social_media_lingo,http www flickr com photos randomsurfer iruppu falls photo waterfalls gods must be crazy
20523,cloudcontrol Gotta have the underwear Hahaha How you doing these days anyways dude Loving the new blog,1,suspicious_non_sms_or_noisy_label,conversational_mislabeled_as_spam (How you doing),cloudcontrol gotta have the underwear hahaha how you doing these days anyways dude loving the new blog
20691,"हैलो, जैसा कि &l;#gt; आर. 5 आपके लिए ट्रांसफर किया गया है",0,suspicious_non_sms_or_noisy_label,twitter_hashtag,lgt  5
20713,ChrisShort I don t remember all the details of which CC variation but there s a link on each Flickr photo that explains the details,1,suspicious_non_sms_or_noisy_label,social_media_lingo,chrisshort i don t remember all the details of which cc variation but there s a link on each flickr photo that explains the details
20728,You have NOT YET CLAIMED your 1-year ZEE5 Premium subscription with your Vi recharge. Activate NOW at ZERO COST. Click bit.ly/ViZee5Offer & enter your Vi no.,1,suspicious_non_sms_or_noisy_label,shortened_url_web_link,you have not yet claimed your 1year zee5 premium subscription with your vi recharge activate now at zero cost click bitlyvizee5offer  enter your vi no
