message,label,source
If you limit your choices only to what seems possible or reasonable  then u disconnect yourself from what u truly want & all that is left is compromise. Gm,0,india_crowdsourced_sms
If you have the will to win  you have achieved half your success. If you dont  you have achieved half your failure. . Good morning Jai sri ram :-),0,india_crowdsourced_sms
If you have food in your fridge  clothes on your rack  a roof over your head  and a place to sleep  You are richer than 75% of the entire world...If you have money in your wallet  a little change and can go anywhere you want  You are among the top 8% of the worlds wealthy...If you woke up this morning with more health than illness  You are more blessed than the million people who wont survive this week and die...If you can actually READ this message and understand it  You are more fortunate than the 3 Billion people in the world who cannot see  dont know english  or suffer being mentally retarded...Life is not about stupid exams  silly girl/guy who dumped you  or whatever else that does not matter at all...Its all about a thousand other reasons to be happy & live this precious life happily  which itself is a gift!!Read this n apply in ur life,0,india_crowdsourced_sms
If you have food in your fridge  clothes on your rack  a roof over your head  and a place to sleep  You are richer than 75% of the entire world... If you have money in your wallet  a little change and can go anywhere you want  You are among the top 8% of the worlds wealthy... If you woke up this morning with more health than illness  You are more blessed than the million people who wont survive this week and die... If you can actually READ this message and understand it  You are more fortunate than the 3 Billion people in the world who cannot see  dont know english  or suffer being mentally retarded... Life is not about stupid exams  silly girl/guy who dumped you  or whatever else that does not matter at all... Its all about a thousand other reasons to be happy & live this precious life happily  which itself is a gift!!,0,india_crowdsourced_sms
If you have d ability to stand tall even after u hv been betrayed by ur dear ones  Just a smile wil punish dem more dan ur words...!:)Gdmng...,0,india_crowdsourced_sms
Wht cls do we hv and at wht tym?,0,india_crowdsourced_sms
if you get some free time  please put free messages in your phone.,0,india_crowdsourced_sms
If you feel that you cant smile  stand before a mirror and with your fingers pull your mouth into a smile. It is that important! Good morning Jai sri ram:-),0,india_crowdsourced_sms
irl 2 Baba Ramdev if I Kiss a Boy Wat Wil Hppn.Baba-Narak me Jaoge.Girl-Acha Apko Karu to?Baba-Chalak Ladki Swarg Mai Jana Chahti Hai....,0,india_crowdsourced_sms
If you dont like any rule Just follow it  reach the top & change the rule. : Bill Gates.. Good Night.. Have a nice day ahead..,0,india_crowdsourced_sms
If you do anything wrongly for a long time  you will find it difficult to overcome your bad habit. . . Good morning . . Jai sri ram. :-),0,india_crowdsourced_sms
If you can't find the right words 4 a certain situation  just give dat person a hug. Words have the potential to confuse  but hugs never lie....,0,india_crowdsourced_sms
If you can't find the right words 4 a certain situation  just give dat person a hug.Words have the potential to confuse but hugs never lie...$,0,india_crowdsourced_sms
if you can  call me once you're on your way back.,0,india_crowdsourced_sms
If u worry about a trouble it becomes double but when you smile at it it disapears like a bubble so always keep smiling HAPPY NAVRATRI :-) :-),0,india_crowdsourced_sms
If u want 2 see how rich u r  then don't count ur money.Just drop a tear from ur eye & see how many hands come 2 hold it........:-),0,india_crowdsourced_sms
If u wait for happy moments   U will wait forever..But if u start believing that u r happy   u will be happy forever..  Boy propoz 2 grl:Ye Raat Ye subah ye Hawa Ye Chand Ye Ghatayen Ye Nadia Ye Kinare Girl: Pyar Kr Rha H Ya Environmental Study padha rha hai...  2 Sardar train k piche baag rhe the..1chadh gaya  to train me logo ne khaWELLDONESardar-khaak well doneJana to use tha Mai to chhodne aaya tha.........,0,india_crowdsourced_sms
Whrever u r whtever u do 1 heart will always beat 4 u.. . . . . . . . . . . . . . . . . . . . . . . . . . . . . Ur own stupid..:-P Happy April Fool's Day..!!:-D,0,india_crowdsourced_sms
If u trust sum1 trust till the end; whtevr d results may be in the end eithr u'l hv a very good frnd or a very good lesson....,0,india_crowdsourced_sms
Irfan pathan ne gaand maar li.,0,india_crowdsourced_sms
if u tell me by 5pm  i'll get ready without waxing n come in my blue western dress (u haven't seen it). :(,0,india_crowdsourced_sms
If U Stand 4 Any Reason  Be Prepared 2 Stand Alone Like a Tree. And if U Fall on d Ground  Fall as a Seed That Grows Back 2 Fight Again..,0,india_crowdsourced_sms
If u slepng den its kk...gn...isliye mene cal kat di...,0,india_crowdsourced_sms
if u really luv sm1 4m ur heart(not tympas)pass it 2every1(Muje b bhejna)2nite da 1u luv wil suddenlywant u  miss u n feel 4u if 3cum backlets try...,0,india_crowdsourced_sms
If u r stressed  you'll get pimples.. if u cry u'll get wrinkles.. So  y don't u smile yaar and ; get dimples? :-),0,india_crowdsourced_sms
If u r online go to dis link: skillineers.com,0,india_crowdsourced_sms
if u r onl9  plz inform inform manali shyam to call nitul sir asap,0,india_crowdsourced_sms
If u r alone  I'll b ur shadow. If u want 2 cry  I'll b ur shoulder. If u need 2 be happy  I'll be ur smile. But anytime u need a frnd  I'll just b me.,0,india_crowdsourced_sms
If u r a Chocolate u r d Swetest if u r a Teddy Bear u r d CUTEST if u r a star u r d BRIGHTEST n if u r my frnd OH!my GOD U R LUCKIEST.,0,india_crowdsourced_sms
Yr yehi msg aaya tha  fwd kr dia,0,india_crowdsourced_sms
irf Sirf Sirf SIRF SIRF SiRf sirF SIRF S I R F Si r f s ir f SIrf sirf sirf SiRF SIRF Disturb Karna Tha,0,india_crowdsourced_sms
Whre u reached,0,india_crowdsourced_sms
If u miss me aftr 10 yrs  how ll u remembr me?Acha wohi sonali jo ____?No reply means no care..,0,india_crowdsourced_sms
If u love some1 dont keep in ur heart.Keep in ur nails coz if u fail in love  don break ur heart  just cut ur nails.thats the reason why girls keep long nails.,0,india_crowdsourced_sms
If u learn to translate evry event of ur life into a +ve one  u wil stop being a prisoner of ur past n bcm designer of ur future.. :-)Gudnt:),0,india_crowdsourced_sms
If U Hv Any Prblms-Bindas Tel Me l'll Help U. If U Dn't Hv Any Prblms-Bindas Tel Me l'll Create Sum 4 U! After Al'Dost Hote Kis Liye Hai!,0,india_crowdsourced_sms
If u hav free sms plz help a baby 9yrs Dakshini in a bad stg sufrn 4m blud cancer. Hr dad need 26 lac 4 opratn all ntwrk agreed 2 pay Rs 0.1 per sms. Plz frwd,0,india_crowdsourced_sms
If u hav any problems- bindas tel me  ill help u. if u dont hav any problems- bindas telme ill create sum4u!  Afterall  dost hote kis liye hai!,0,india_crowdsourced_sms
Whre r u? R u cmng to clag,0,india_crowdsourced_sms
If u hav 2 keep hurting me d way u r (n showing me such cold attitude i dono y)...den m betr off dealing wid nt having u in my life dan having u lyk dis. N plz don call bck nw. I don think u need 2 hav d last word wid sum1 uv alredy hurt so mch.,0,india_crowdsourced_sms
If u get any problem d just give me miss call on 09334703425       padhai suru kar do ab.mejor project ke liye latter nikal ke vej do main phone kar ke bol dunga.ok last date gate ka kya hai.,0,india_crowdsourced_sms
Yr dunno very clearly...bt hopefuly if i gt a gud job frm on campus placmnt...den i'l go fo it..fo a year or year n half..afta dat mba..cz i'v heard dat mba wid job xprnce has more value..u?,0,india_crowdsourced_sms
HUSBAND aur WIFE ka rishta bhi ajeeb hai... DOOR ho to JUDAI .. Aur PASS ho to CH....   No.  it's CHIK CHIK (ladaai) Har bar apna ganda DIMAAG mat lHUSBAND aur WIFE ka rishta bhi ajeeb hai... DOOR ho to JUDAI .. Aur PASS ho to CH....   No.  it's CHIK CHIK (ladaai) Har bar apna ganda DIMAAG mat lHUSBAND aur WIFE ka rishta bhi ajeeb hai... DOOR ho to JUDAI .. Aur PASS ho to CH....   No.  it's CHIK CHIK (ladaai) Har bar apna ganda DIMAAG mat lagaya karo .. !agaya karo .. !,0,india_crowdsourced_sms
If u Fuck a woman nicely  She'll Luv u for the rest of her life But if u Luv a woman nicely  She will Fuck u for the rest of your life... William Sexfear..!,0,india_crowdsourced_sms
If u dont work u'll rest If u work hard u'll get tired n thn also u'll need rest Ultimately karna to rest hi hai naa.Than Y d hell 2 work Laziness rocks!;-),0,india_crowdsourced_sms
If u dont like something change it if u cant change it change the way u think about it.,0,india_crowdsourced_sms
If u dont know who is Rajnikanth.. 1) Rajnikanth can delete d Recycle Bin 2) Rajnikanth can drown a fish. 3) Rajnikanth can kill a bird with two stones.  4) In an avrg living room thr r 1242 objcts Rajnikanth culd use to kill u  including room itself. 5)If u spell Rajnikanth wrong on Google it doesnt say did u mean Rajnikanth. It simply replies Run while u still hav d chance.  6)When Rajnikanth looks in mirror d mirror shatters  bcoz not even glass is stupid to get in betwn Rajnikanth & Rajnikanth. 7) Where der is will  der is way. Where der is Rajnikanth der is no othr way. 9) Gmail id of Rajnikanth gmail.com@RAJNIKANTH    MIND IT,0,india_crowdsourced_sms
Whr r u? Jaldi aao.,0,india_crowdsourced_sms
if u don wan me to call  y did u call me in d first place? newyz woteva tc bye enjoy.,0,india_crowdsourced_sms
If u dnt wnt to tel its fyn wid me,0,india_crowdsourced_sms
If u delete this msg u wil fail in every exams in ur life 2008-09. Say SAI BABA KI JAI n fwd to 5 ppl imm...i m sorry.. Muje fasaya gaya hai..,0,india_crowdsourced_sms
If u delete this msg u wil fail in every exams in ur life 2008-09. Say SAI BABA KI JAI n fwd to 5 ppl excpt me imm...i m sorry.. Mujhe fasaya gaya hai..,0,india_crowdsourced_sms
If u cn talk thru text  cn u jus tell me wot d hell is going on??? M rely getting vry pissed off frustrated and disturbed. N its betr if i don live in misconceptions.,0,india_crowdsourced_sms
ireshark 2ndpar,0,india_crowdsourced_sms
If u care 4 me-i care 4 uu miss me-i miss u u msg me-i msg u u gussa-i gussa u 4get me-Na munna naI'm difrnt!FIR TO GOLIYA CHALENGI....,0,india_crowdsourced_sms
If u can stil bet on chocolates  If u stil love receiving gifts 4m friends  N if u still hate giving exams  :-P;-) Then... Happy Childrens Day...:-) Njoy!:-),0,india_crowdsourced_sms
If u can get up evryday and believe the future is better than the past  it can get u through a lot. The question is how to believe that when the person u truly deeply cared about isn't gonna be part of ur future...??,0,india_crowdsourced_sms
If u busy rgt nw v cn talk latr,0,india_crowdsourced_sms
If u arrange these letters u'll get the following:- *Dormitory = Dirty-room *Astronomer = Moonstarer *The eyes = They see *A Decimal Point = I'm a dot in place *Eleven plus two =Twelve  plus one *Princess Diana = End is a car spin... n some say whats in name? Lol,0,india_crowdsourced_sms
Whr r u?,0,india_crowdsourced_sms
If TIME dznt wait fo u dun wori!.. Jus remove d batery frm d clock n njy life,0,india_crowdsourced_sms
If time doesnt wait for u dont worry..!Just remove d battery 4m d clock n njoy life..!. ..Great ppl Great thought..,0,india_crowdsourced_sms
If the whole world is agnst U & u r alone on 1 side den wat wil u do? It's simple Jst turn back & u wil becom leader of d whole world. Dats d attitude,0,india_crowdsourced_sms
If the path is beautiful  let us not ask where it leads.. But if the destination is beautiful.. let us not ask how hard the path is.. Just Keep Walking.,0,india_crowdsourced_sms
ipz To Beat Summer 1-Drink Lot Of Fresh Water 2-Cover Ur Head Wen Outside 3-Eat Vgetables But Most Important 4-Msg Me Daily Bcz I'm so cool,0,india_crowdsourced_sms
If the path is beautiful  first confirm where it leads But if the destination is beautiful don't bother how the path is.... Keep walking....:),0,india_crowdsourced_sms
If the PATH is beautiful  1st confirm WHERE it leads to..But if the DESTINATION is beautiful  don't bother HOW the path is..Keep Walking...:-) Frm vishalakshgud mn... :-),0,india_crowdsourced_sms
If swimming s a gud xercise 2 stay fit y whales r fat? Y is dat evry1 wants 2 go 2 heaven bt nobdy wantz 2 die? Shal i say dat der is racial discrimnatn in chess as white piece is movd 1st? In our cuntry v hav freedom for speech den y telephone bills? If mony dosn't grow as trees den y do banks hav branchs? Y does a round piza cum in a square bx? Y dsn't glu stik 2 its botle? Y do u stil cal it building wen its alredy built? If its tru dat v r here 2 help others  wat are othrs here 4? If u arn't supos 2 drink n driv y do bars hav parkin lotz?V r funny pple livin n a seriously funny world. Njoy ur lyf.,0,india_crowdsourced_sms
If swiming is a gud xercise 2 stay fit  y r whales fat? Y is dat evry1 wants 2 go 2 heven bt nobdy wantz 2 die? Shal i say dat der is racial discrimnat4 sardaro ne mil ke petrol pump khola. 1 bhi customer nai aaya .. Kyun..?  petrol pump was on 1st floor.. Chal ek aur Fir charo ne usi floor pe restn in chess as white piece is movd 1st? In our cuntry  v hav fredom for speech den y telefon bills? If mony dosn't grow as trees den y do banks hav branuarent khola. 1 bhi customer nahi..  Kyu..? petrol pump ka board nai hataya.. Chal ek aur Fir charo ne 1 taxi li. 1 bhi sawari nahi.  Kyu..? 2 schs? Y does a round piza cum in a square box? Y dsn't glu stik 2 its bottle? Y do u stil cal it building wen its already built? If its tru dat v r heardar aage and 2 piche baith ke sawari dhund rahe the.. Chal ek aur Taxi kharab ho gayi.  Charo ne khub dhakka lagaya. but taxi wahi ki wahi. Kyu..? re 2 help others  for wat r othrs here 4? If u arn't supos 2 drink n driv y do bars hav parkin lots? V r funny ppl livin in a seriously funny world!.. 2 aage se and 2 piche se dhakka de rahe the.. Chal ek aur Fir charo ne 1 bachhe ko kidnap kiya. Bachhe ko kaha ghar ja apne baap se 5 lac rs le ke aa.THINK HATKE;) warna tujhe maar denge. Bachha ghar gaya aur uske papa ne paise de bhi diye. Kyu..? bachhe ka bap bhi sardar tha...!,0,india_crowdsourced_sms
If swiming is a gud xercise 2 stay fit  y r whales fat? Y is dat evry1 wants 2 go 2 heven bt nobdy wantz 2 die? Shal i say dat der is racial discrimnat4 sardaro ne mil ke petrol pump khola. 1 bhi customer nai aaya .. Kyun..?  petrol pump was on 1st floor.. Chal ek aur Fir charo ne usi floor pe restIf swiming is a gud xercise 2 stay fit  y r whales fat? Y is dat evry1 wants 2 go 2 heven bt nobdy wantz 2 die? Shal i say dat der is racial discrimnatTo all my dear friends  u must be aware of ongoing protest in our clg. I would like ur participation in it. And as per clsses r concerned  dere r no mass4 sardaro ne mil ke petrol pump khola. 1 bhi customer nai aaya .. Kyun..?  petrol pump was on 1st floor.. Chal ek aur Fir charo ne usi floor pe restTo all my dear friends  u must be aware of ongoing protest in our clg. I would like ur participation in it. As per clsses r concerned  dere r no mass bunTo all my dear friends  u must be aware of ongoing protest in our clg. I would like ur participation in it. And as per clsses r concerned  dere r no massTo all my dear friends  u must be aware of ongoing protest in our clg. I would like ur participation in it. And as per clsses r concerned  dere r no massTo all my dear friends  u must be aware of ongoing protest in our clg. I would like ur participation in it. As per clsses r concerned  dere r no mass bunn in chess as white piece is movd 1st? In our cuntry  v hav fredom for speech den y telefon bills? If mony dosn't grow as trees den y do banks hav bran bunk  those who want 2 attend clsses r free 2 do so. If no 1 attends clsses then no attendence is counted. Its up 2 u people  hw u go abt dis situation.uarent khola. 1 bhi customer nahi..  Kyu..? petrol pump ka board nai hataya.. Chal ek aur Fir charo ne 1 taxi li. 1 bhi sawari nahi.  Kyu..? 2 sn in chess as white piece is movd 1st? In our cuntry  v hav fredom for speech den y telefon bills? If mony dosn't grow as trees den y do banks hav branuarent khola. 1 bhi customer nahi..  Kyu..?,0,india_crowdsourced_sms
If sumone u lov hurts u set him free. if he comes back Shoot the IDIOT! If he doesnt come back Hunt him down & then shoot the IDIOT..!! Be a Brave Lovr..!,0,india_crowdsourced_sms
If sumone hurts u dont mind it Bcoz its law of nature that The tree which have the sweetest fruits gets the maximum number of stones...,0,india_crowdsourced_sms
If sumbody rejects u  dont worry:- Bt live lyf in such a way dat they must say in future  oh i made a mistake by rejectng dat person...,0,india_crowdsourced_sms
If someone throws a stone at U  throw back flower at them -Gandhiji But  make sure u throw it with the pot... -Kalyug RULE !!,0,india_crowdsourced_sms
If someone hurts u dont mind it bcoz it is Law of Nature that- The tree that bears the sweetest fruits gets the maximum number of stones.Hv a gd lyf.b happy,0,india_crowdsourced_sms
ip of d day:Kamyabi Ko Dimag Me Or Nakami ko DiLMe Jagah N Dena Qki Kamyabi DimagMe GHAMAND Or Nakami DiLMe Mayusi Paida Kr DetiH- HAVE A NICE DA,0,india_crowdsourced_sms
If Smbody Rejcts U DoNt Worry.But Liv A Lfy iN Sch A Way Tat Dey Must Say iN FutureOh I Made A Mistak By RjctiNg Tat Prsn2 ngt incdnt was mistake 4gt it...,0,india_crowdsourced_sms
whr r u,0,india_crowdsourced_sms
If slpng den gn.sd luv u. Tc. Muaah.,0,india_crowdsourced_sms
If psble wk me up at 6 am.,0,india_crowdsourced_sms
If psbl wk me at 7.,0,india_crowdsourced_sms
If ppl ask u y u dint cum 4 d presntatn jst say that u wernt prepard 4 d presntatn.v'll say v had no idea abt our proper methodology n goals.n say v realizd tis in d mrng b4 leaving 4 colg.v totaly suck man!!,0,india_crowdsourced_sms
If power goes in America they call at power office. In Japan  they test the fuse But  In India  they check neighbour's house  sbki gyi hai na  tab thik hai:-),0,india_crowdsourced_sms
If possible please send it today itself :),0,india_crowdsourced_sms
If possible  pls get garimas sp copy tmrw. dont say tht i asked,0,india_crowdsourced_sms
If possible  pls get garima's sp copy tmrw. dont say tht i asked,0,india_crowdsourced_sms
Ip k exam me sir ne kha tha prgrm k code likhne ko ayenge....nd output b ayenge nikalne ko...,0,india_crowdsourced_sms
If People Start Criticising U  Hurting U  Shouting At U  Dont Be Bothered! Bcoz In Any Game Spectators Make Noise  Not The Player. So Play..Nice msg.,0,india_crowdsourced_sms
If People Criticise u  Hurt u  Or Shout at u  Dont be Bothered. Just Remembr one Thing  In Evry 'Game' Audience make the Noise Not the Players.,0,india_crowdsourced_sms
Whoz roll no 9 in clas??,0,india_crowdsourced_sms
If PAPER is very tuff in examJUST close ur eyes 4 a momenttake a deep breath n say loudlyThis is vry interesting subject.I want  2 study for 1 more year,0,india_crowdsourced_sms
If others fool away their time  you be lost in god. You will go ahead. Let your example change others lives. Reform yourself and you will reform thousands. Good morning. . Jai sri ram.,0,india_crowdsourced_sms
IF ONLY YOU WOULD'VE TALKED TO ME  I WOULDN'T HAVE HAD TO WRITE THIS... that conversation lasted 00:00:26 seconds. i don't understand what requires so much of your attention that you can't even spare 2 minutes on the phone with me. especially when at the end of everyday  all you seem to have done is nothing much!!! and guess what  a guy who gets all excited and dressed up just because a girl will be working in the same lab is called a nerd  not awesome!!!,0,india_crowdsourced_sms
if only i hadn't given him water that afternoon  he could've still been with me today. i need him so much right now.,0,india_crowdsourced_sms
If Nine Thousand Nine Hundred N Nine Is Written As 9909 then how Twelve Thousand Twelve Hundred N Twelve is written..????,0,india_crowdsourced_sms
if mutually feasible then fine...,0,india_crowdsourced_sms
If money doesnt grow on trees then why do banks have branches?Why does a round pizza come in a square box? Why doesnt glue stick to its bottle ?Why do Life means:A winter evening  Four friends  Mild Rain  Four cups of tea..Life means:Hundred bucks of petrol  Two rusty old bikes  And an open road..you still call it building when its already built ?If its true that we are here to help others what are others here for .If u arnt supposed to drink anLife means:Maggi nodles  A hostel room  3.25 a.m..Life means:1 Prep leave  1 night  1 book  8 dufers..Life means:3 old friends  3 separate cities d drive why do bars have parking lots. We are funny bunch of people living in a seriously funny world......  3 cofe mugs  n 1 internet mesenger..Life means:1 girl  1 number  4 friends  n a fight..Life means:Friends...Nothing else..,0,india_crowdsourced_sms
Why does iron cry loud wen hit by a hammer of iron BUT gold doesnt wen hit by d same iron hammer? bcoz  it hurts more wen v r hurt by d 1 whos our own..,0,india_crowdsourced_sms
If Mallika Sherawat plays role of Draupadi  Duryodhan wil say:-dussashan  pehna do Bhabhi ko Saree. Hum v toh dekhe  kaisi lagti hai Vastro mein yeh nari..!.,0,india_crowdsourced_sms
If Love is your greatest weakness then you will be the strongest person in the world. - Rabindranath Tagore,0,india_crowdsourced_sms
If love is like MOON den frnds r like STARS.Hav u noticed tht d sky can look beautiful witout moon  bt nt without stars! Take care my STAR! Hi dear.,0,india_crowdsourced_sms
Whoz dis?,0,india_crowdsourced_sms
If its bcoz of her eyes or her Lips or her great luks its not LUV....Its LUST If bcoz of her intelligence or insight about Life its not LUV....Its ADMIRATION If its bcoz she cries everytime u try to leave its not LUV....Its PITY If its bcoz she makes u lose ur concentration and slip its not LUV....Its INFATUATION LUV is when u dont knw y u seem to be attracted to a person....LUV has its reason and that reason is unknown....,0,india_crowdsourced_sms
If it satisfies ur mind  body soul. Do it on bed on sofa in car or bath tub.. PRAYERS can be done anywhere. God bless ur naughty mind;),0,india_crowdsourced_sms
If IPL wil be in Patna as PPL (Patna Premier League) the team names will be:-DD-Digha Daredevils MI-Mithapur Indians CSK-ChiraiyatandSuper Kings DC-DanapurChargers KXIP-Kings XIPatnacity RCB-RoyalChallenger Boring road RR-Rajabazar royals KKR-KankarbaghKnight Riders.,0,india_crowdsourced_sms
If i won't know u who else will:-D:-):-):-),0,india_crowdsourced_sms
if i sound rude in the following lines  i'm sorry. but i can't keep quiet about something like this.  i'm really disappointed in the company your family keeps (santosh uncle). i was initially happy that tanmay was impressed by him. but what kind of responsible adult encourages/allows a 20-year old boy to smoke? tanmay already has poor will power. and he becomes even more gullible when he's drunk. you know he's a recovering smoking addict. how could you leave him with a man like that? i have always had a,0,india_crowdsourced_sms
If i m not wrong then this is jahnviu rote rahul dravid rox is he a tubelight too,0,india_crowdsourced_sms
iology mam:Gals can u tell me xctly wer is ur heart? All d gals shoutd loudly 'OJASVI' k pass! Mam smiled&said: mera bh,0,india_crowdsourced_sms
If i giv u a Tshirt & ask u 2 rite on it a TAG LINE 4 me as per my nature wat wud u rite?Send dis 2 all ur frnds n colect tag lyns suitin u.But first rep..,0,india_crowdsourced_sms
If i giv u a t-shirt n ask u 2 write a tag on it as per my nature wat wud u write? Send dis 2 al ur frns n collect ur taglines..Bt reply me 1st.,0,india_crowdsourced_sms
If i could pull down the rainbow i would write u'r name with it &put it back in the sky to let everybody know how colorful my life is with a friend like U..Gn,0,india_crowdsourced_sms
If I could gift u smthng in lyf  i'd gift u the ability 2 see urself thru my eyes...  Only den u would realize hw special u r 2 me...! Gdmrng hav a swt day:-),0,india_crowdsourced_sms
If i can help u  tell me i will. Otherwise  i hope wotevr ur doing gets done as fast as posibl n as gud as posibl. Tc.,0,india_crowdsourced_sms
If i am out of Time and I could Pick one day  one Moment and keep dat new of all of the days I have lived...  I would Pick the Day i Met U...  Gud nt. Sw8 drms. Tk cr.,0,india_crowdsourced_sms
If Hollywood movies were made in Punjabwood :Jurassic Park- Dinosaur Jatt DaMr.Beans - Khappi JattSpiderman - Jaale Jatt DeSuperman II - Uddda JattTitanic - Kishti Jatt DiTerminator - Lohe Da Jatt  Kad Dau WattCharlie's Angels - Jattiyan Jatt DiyanBaby's Day Out - Jatt Da Kaka  Pave Syaapa:-D,0,india_crowdsourced_sms
If hod dosent tk the atndnc den pls gv my proxy piyush,0,india_crowdsourced_sms
Whose rt? And abstract theme.. Draw anything u want.,0,india_crowdsourced_sms
If girl vomits  her parents asks:-kaun tha woh kamina? If boy vomits:- kamine  kahan pi ke aaya hai? MORAL: No matter whoevr vomits Boys r alwys kamina.,0,india_crowdsourced_sms
cHr¡StMaS ?¡SnEaR So  I  ? w¡$h¥oU ?ÄM€RR¥ CHRI$MÄ$ÄÑ ?HÄpp¥ N€W¥€ÄRin Advanc...,0,india_crowdsourced_sms
If girl vomits  her parents ask: Kaun hai wo kamina? If boy vomits: Kamine  kahan se pee kar aaya hai? MORAL: No matter whoever vomits  boys are always kamine!,0,india_crowdsourced_sms
If Gandhiji w0uld have ever th0ught ab0ut d0ing BDS He w0uld have definitely added a f0urth m0nkey with hands pr0tecting its ASS..! ;p,0,india_crowdsourced_sms
If forevers what it takes,0,india_crowdsourced_sms
If fate favours u one day n u r asked what u want 2 b  dont wish 2 b some one else... B'coz u r wonderful the way u r... Stay precious!!!,0,india_crowdsourced_sms
If Evry1 is Hapy wid UThen Surely U hv made Many Compromises in Ur Life;If U r Happy wid Evry1Surely U mst hv Ignored many Faults of Other!gd ni8..:-),0,india_crowdsourced_sms
If ever u start missng ur school days ur class ur frnd circle ur canten or anythng abt ur schooling den jst open ur report cards sara nasha utar jaega :-Dgm,0,india_crowdsourced_sms
If ever i ws rude 2 u.If ever i ws angry wit u..If ever i misbeh@ved wit u.Den dnt hesitateJUST SLAP....URSELF..Galti tumhari hi hogi:...!,0,india_crowdsourced_sms
Yr yahan lib m b ni h:(,0,india_crowdsourced_sms
If engineers start making films the name will be:-Current ho na ho Aa ab B.Tech karen  Kabhi  AC  Kabhi DC Hamari  I.C. Apke pass hai Engineering koi khel nahi .Fuse lagaya todarna kya Had kar di NEWTON ne INTERNAL EXTERNAL saath -saath electronics........A confusion  story?Salaam-e-diode   BEST OF LUCK,0,india_crowdsourced_sms
If egg is broken by outside force a life ends..If egg is broken by inside force a life begins.. Great things always begin from inside.. Trust yourself..gdmrng,0,india_crowdsourced_sms
 . HI  . Happy DIWALI. . In advance . .....:-):-PB-),0,india_crowdsourced_sms
If Egg is broken by outside force  life ends.! If broken by inside force  life begins.! Great things always begin from inside.Trust urself - And Be a Winer .,0,india_crowdsourced_sms
If destiny favours u 1 day n u r asked what u want  2 be  dont wish 2 be someone else because u r wonderful d way U r! Gud mrng ....,0,india_crowdsourced_sms
If dere is a power cut in US dey cal power office.. In Japan dey test the fuse demselves.... But In India v check neighbour's house-sabki gayi hai na.,0,india_crowdsourced_sms
If d loser smiles after losing d game d winner wl lose d thrill of his victoryDats d power of Smile! Keep smiling even at worse situation,0,india_crowdsourced_sms
If condoms were to use well advertiesed brand names: PEPSODENT CONDOM- Raat bhar Dhishum Dhishum Colgate Condom- Ye hai hamara suraksha chakra NOKIA condom- conecting people MRF condom- extra rubber extra mileage MOOV condom- ah se ahaa tak MIRINDA condom-jor ka jhatka dhire se lge Godrej hairdye condom- Kato  kholo aur lga lo SPRITE condom- Bujhaye only pyas baki all bakwas TATA SKY condom- isko lga daala to life jhingalala.,0,india_crowdsourced_sms
If Columbus hd WIFE  he may have nvr found America: Wife: Whr r u gng? Wth whm? How r u gng? To discover what? Y only u? Wht shud I do whn u r gone? Cn I cm wth u? Whn'll u be back? Whre'll u stay? U'll miss me na? Columbus: Le Meri Maa  Nahi jata! Ab Khush! Wife's last ques: U dont love me anymore na??,0,india_crowdsourced_sms
If Columbus had a GF  he might have never discovered America coz... GF: Where r u going? With whom? How r u going? To discover what? Why only u? What should I do wen u r gone? Can i cum wid u? Wen wil u b back? Whr wil u stay? U'll miss me na? COLUMBUS: Le meri maa  nahi jata! Khush....?,0,india_crowdsourced_sms
If cheese is gr8 with pizza  sharukh with kajol  hrithik with dance  den diksha with.....? reply fast m w8in.....:-).,0,india_crowdsourced_sms
WHOSE GUILTY? Wife Dreaming In d Middle of d nite Sudnly Shouts-Quick My Husbnd Is Back Man GetsUp & Jumps Out of Window & RealisesDamn  Im D HUSBAND!'',0,india_crowdsourced_sms
If bill gates stops his business and starts spending his money at Rs. 1 crore per day  he can spend it for about 232 years.. Crazy fellow.. Still working...,0,india_crowdsourced_sms
Invitatn acceptd.. Kindly report time n venue to meet..,0,india_crowdsourced_sms
If at any time u feel ur life is like a.. candle in wind then call me i'll put my hands around u... so that all burns r mine & all light is urs...:-)gn,0,india_crowdsourced_sms
If anytime ur life is like a candle in the wind then ill put my hands around u...... so dat all burns are mine & all light is yours...its a promise.,0,india_crowdsourced_sms
If anyone calls u saying he/she is from mobile co. & asks u 2 type #09 or #90 while the call is on PLEASE DO NOT D0 S0 & SIMPLY DISCONNECT .  b'coz this is the new trick of pak jihadis 2 find out ur sim card no. Which they can  make use of. This thing is comfirmed by NOKIA & MOTOROLA. Also can b verified from CNN website. Pl . Inform 2 as many as u can. Thanks..,0,india_crowdsourced_sms
If an Egg is brokn by an OUTSIDE force-a LIFE ENDs.?If n egg breaks 4m WITHIN?-A LIFE BEGINS.?  GREAT things always begn frm WITHIN.?So alwayz trust ur heart.,0,india_crowdsourced_sms
If an egg breaks due to a force from the OUTSIDE  The life inside ends!  But if it breaks from the INSIDE  The life inside begins!  GREAT things always begin from within.  So try to make yourself GOOD from within!,0,india_crowdsourced_sms
If all indians start studying den all get gud marks  But jobs r limited  more Unmploymnt  more youth suicides  more Crime SAVE INDIA. STOP STUDYING. JAI HIND...,0,india_crowdsourced_sms
WHOS GUILTY??Wife dreamng in d night sudenly shouts Quick  my husband is back.Man gets up  jumps out of the window n realizes Damn  im the husband ;-),0,india_crowdsourced_sms
